ticker,ex_date,amount
QYLD,2025-09-22,0.17
QYLD,2025-10-20,0.173
QYLD,2025-11-24,0.173
QYLD,2025-12-22,0.178
QYLD,2026-01-20,0.179
QYLD,2026-02-23,0.177
QYLD,2026-03-23,0.172
QYLD,2026-04-20,0.179
QYLD,2026-05-18,0.179
QYLG,2020-10-19,0.14
QYLG,2020-11-23,0.142
QYLG,2020-12-30,0.149
QYLG,2021-01-19,0.15
QYLG,2021-02-22,0.156
QYLG,2021-03-22,0.147
QYLG,2021-04-19,0.156
QYLG,2021-05-24,0.15
QYLG,2021-06-21,0.137
QYLG,2021-07-19,0.158
QYLG,2021-08-23,0.14
QYLG,2021-09-20,0.139
QYLG,2021-10-18,0.141
QYLG,2021-11-22,0.159
QYLG,2021-12-30,3.207
QYLG,2022-01-24,0.144
QYLG,2022-02-22,0.142
QYLG,2022-03-21,0.146
QYLG,2022-04-18,0.145
QYLG,2022-05-23,0.122
QYLG,2022-06-21,0.116
QYLG,2022-07-18,0.121
QYLG,2022-08-22,0.133
QYLG,2022-09-19,0.118
QYLG,2022-10-24,0.111
QYLG,2022-11-21,0.116
QYLG,2022-12-29,0.113
QYLG,2023-01-23,0.115
QYLG,2023-02-21,0.122
QYLG,2023-03-20,0.123
QYLG,2023-04-24,0.126
QYLG,2023-05-22,0.124
QYLG,2023-06-20,0.139
QYLG,2023-07-24,0.141
QYLG,2023-08-21,0.135
QYLG,2023-09-18,0.139
QYLG,2023-10-23,0.133
QYLG,2023-11-20,0.128
QYLG,2023-12-28,0.144
QYLG,2024-01-22,0.15
QYLG,2024-02-20,0.151
QYLG,2024-03-18,0.157
QYLG,2024-04-22,0.147
QYLG,2024-05-20,0.139
QYLG,2024-06-24,0.144
QYLG,2024-07-22,0.168
QYLG,2024-08-19,0.204
QYLG,2024-09-23,0.178
QYLG,2024-10-21,0.187
QYLG,2024-11-18,0.176
QYLG,2024-12-30,5.298
QYLG,2025-01-21,0.159
QYLG,2025-02-24,0.128
QYLG,2025-03-24,0.164
QYLG,2025-04-21,0.229
QYLG,2025-05-19,0.176
QYLG,2025-06-23,0.16
QYLG,2025-07-21,0.136
QYLG,2025-08-18,0.136
QYLG,2025-09-22,0.144
QYLG,2025-10-20,0.24
QYLG,2025-11-24,0.276
QYLG,2025-12-22,0.162
QYLG,2025-12-30,2.778
QYLG,2026-01-20,0.157
QYLG,2026-02-23,0.146
QYLG,2026-03-23,0.184
QYLG,2026-04-20,0.153
QYLG,2026-05-18,0.207
RDTE,2024-09-26,0.36
RDTE,2024-10-03,0.386
RDTE,2024-10-10,0.25
RDTE,2024-10-17,0.307
RDTE,2024-10-24,0.335
RDTE,2024-10-31,0.258
RDTE,2024-11-07,0.263
RDTE,2024-11-14,0.334
RDTE,2024-11-21,0.411
RDTE,2024-11-27,0.327
RDTE,2024-12-05,0.283
RDTE,2024-12-12,0.371
RDTE,2024-12-19,0.265
RDTE,2024-12-26,0.274
RDTE,2025-01-02,0.591
RDTE,2025-01-08,0.206
RDTE,2025-01-16,0.375
RDTE,2025-01-23,0.2
RDTE,2025-01-30,0.215
RDTE,2025-02-06,0.28
RDTE,2025-02-13,0.254
RDTE,2025-02-20,0.203
RDTE,2025-02-27,0.193
RDTE,2025-03-06,0.15
RDTE,2025-03-13,0.301
RDTE,2025-03-20,0.327
RDTE,2025-03-27,0.192
RDTE,2025-04-03,0.322
RDTE,2025-04-10,0.246
RDTE,2025-04-16,0.236
RDTE,2025-04-24,0.312
RDTE,2025-05-01,0.253
RDTE,2025-05-08,0.238
RDTE,2025-05-15,0.237
RDTE,2025-05-22,0.249
RDTE,2025-05-29,0.267
RDTE,2025-06-05,0.301
RDTE,2025-06-12,0.135
RDTE,2025-06-18,0.244
RDTE,2025-06-26,0.275
RDTE,2025-07-02,0.259
RDTE,2025-07-10,0.262
RDTE,2025-07-17,0.265
RDTE,2025-07-24,0.308
RDTE,2025-07-31,0.289
RDTE,2025-08-07,0.262
RDTE,2025-08-14,0.314
RDTE,2025-08-21,0.255
RDTE,2025-08-28,0.224
RDTE,2025-09-04,0.324
RDTE,2025-09-11,0.226
RDTE,2025-09-18,0.227
RDTE,2025-09-25,0.193
RDTE,2025-10-02,0.366
RDTE,2025-10-09,0.225
RDTE,2025-10-16,0.227
RDTE,2025-10-23,0.225
RDTE,2025-10-30,0.245
RDTE,2025-11-06,0.223
RDTE,2025-11-13,0.387
RDTE,2025-11-20,0.253
RDTE,2025-11-26,0.225
RDTE,2025-12-04,0.239
RDTE,2025-12-11,0.213
RDTE,2025-12-18,0.212
RDTE,2025-12-24,0.395
RDTE,2025-12-31,1.084
RDTE,2026-01-08,0.178
RDTE,2026-01-15,0.142
RDTE,2026-01-22,0.231
RDTE,2026-01-29,0.161
RDTE,2026-02-05,0.123
RDTE,2026-02-12,0.236
RDTE,2026-02-19,0.282
RDTE,2026-02-26,0.208
RDTE,2026-03-05,0.257
RDTE,2026-03-12,0.199
RDTE,2026-03-19,0.164
RDTE,2026-03-26,0.215
RDTE,2026-04-01,0.291
RDTE,2026-04-09,0.189
RDTE,2026-04-16,0.168
RDTE,2026-04-23,0.201
RDTE,2026-04-30,0.171
RDTE,2026-05-07,0.175
RDTE,2026-05-14,0.194
RDTE,2026-05-21,0.161
RDTE,2026-05-28,0.151
RDTE,2026-06-04,0.263
RDTE,2026-06-11,0.159
RDTY,2025-03-20,0.319
RDTY,2025-03-27,0.304
RDTY,2025-04-03,0.335
RDTY,2025-04-10,0.359
RDTY,2025-04-17,0.375
RDTY,2025-04-24,0.457
RDTY,2025-05-01,0.47
RDTY,2025-05-08,0.463
RDTY,2025-05-15,0.245
RDTY,2025-05-22,0.345
RDTY,2025-05-29,0.354
RDTY,2025-06-05,0.211
RDTY,2025-06-12,0.304
RDTY,2025-06-20,0.327
RDTY,2025-06-26,0.204
RDTY,2025-07-03,0.236
RDTY,2025-07-10,0.304
RDTY,2025-07-17,0.333
RDTY,2025-07-24,0.39
RDTY,2025-07-31,0.346
RDTY,2025-08-07,0.244
RDTY,2025-08-14,0.312
RDTY,2025-08-21,0.394
RDTY,2025-08-28,0.45
RDTY,2025-09-04,0.45
RDTY,2025-09-11,0.257
RDTY,2025-09-18,0.295
RDTY,2025-09-25,0.295
RDTY,2025-10-02,0.308
RDTY,2025-10-09,0.362
RDTY,2025-10-15,0.264
RDTY,2025-10-22,0.416
RDTY,2025-10-29,0.34
RDTY,2025-11-05,0.374
RDTY,2025-11-12,0.457
RDTY,2025-11-19,0.441
RDTY,2025-11-26,0.489
RDTY,2025-12-03,0.323
RDTY,2025-12-10,0.336
RDTY,2025-12-17,0.379
RDTY,2025-12-24,0.346
RDTY,2025-12-31,0.205
RDTY,2026-01-07,0.158
RDTY,2026-01-14,0.274
RDTY,2026-01-21,0.259
RDTY,2026-01-28,0.265
RDTY,2026-02-04,0.26
RDTY,2026-02-11,0.346
RDTY,2026-02-18,0.339
RDTY,2026-02-25,0.337
RDTY,2026-03-04,0.34
RDTY,2026-03-11,0.32
RDTY,2026-03-18,0.315
RDTY,2026-03-25,0.315
RDTY,2026-04-01,0.316
RDTY,2026-04-08,0.329
RDTY,2026-04-15,0.339
RDTY,2026-04-22,0.315
RDTY,2026-04-29,0.242
RDTY,2026-05-06,0.239
RDTY,2026-05-13,0.245
RDTY,2026-05-20,0.238
RDTY,2026-05-27,0.236
RDTY,2026-06-03,0.24
RDTY,2026-06-10,0.233
RYLD,2019-05-22,0.235
RYLD,2019-06-26,0.223
RYLD,2019-07-24,0.137
RYLD,2019-08-21,0.251
RYLD,2019-09-25,0.212
RYLD,2019-10-23,0.168
RYLD,2019-11-20,0.251
RYLD,2019-12-30,0.166
RYLD,2020-01-21,0.196
RYLD,2020-02-24,0.239
RYLD,2020-03-23,0.159
RYLD,2020-04-20,0.176
RYLD,2020-05-18,0.187
RYLD,2020-06-22,0.192
RYLD,2020-07-20,0.202
RYLD,2020-08-24,0.208
RYLD,2020-09-21,0.209
RYLD,2020-10-19,0.214
RYLD,2020-11-23,0.222
RYLD,2020-12-30,0.228
RYLD,2021-01-19,0.227
RYLD,2021-02-22,0.24
RYLD,2021-03-22,0.245
RYLD,2021-04-19,0.249
RYLD,2021-05-24,0.248
RYLD,2021-06-21,0.248
RYLD,2021-07-19,0.246
RYLD,2021-08-23,0.251
RYLD,2021-09-20,0.252
RYLD,2021-10-18,0.247
RYLD,2021-11-22,0.255
RYLD,2021-12-30,0.307
RYLD,2022-01-24,0.223
RYLD,2022-02-22,0.232
RYLD,2022-03-21,0.24
RYLD,2022-04-18,0.235
RYLD,2022-05-23,0.211
RYLD,2022-06-21,0.202
RYLD,2022-07-18,0.212
RYLD,2022-08-22,0.207
RYLD,2022-09-19,0.196
RYLD,2022-10-24,0.195
RYLD,2022-11-21,0.199
RYLD,2022-12-29,0.187
RYLD,2023-01-23,0.196
RYLD,2023-02-21,0.196
RYLD,2023-04-24,0.182
RYLD,2023-05-22,0.161
RYLD,2023-06-20,0.183
RYLD,2023-07-24,0.18
RYLD,2023-08-21,0.174
RYLD,2023-09-18,0.173
RYLD,2023-10-23,0.162
RYLD,2023-11-20,0.168
RYLD,2023-12-28,0.167
RYLD,2024-01-22,0.165
RYLD,2024-02-20,0.163
RYLD,2024-03-18,0.167
RYLD,2024-04-22,0.163
RYLD,2024-05-20,0.165
RYLD,2024-06-24,0.161
RYLD,2024-07-22,0.161
RYLD,2024-08-19,0.161
RYLD,2024-09-23,0.162
RYLD,2024-10-21,0.166
RYLD,2024-11-18,0.166
RYLD,2024-12-30,0.166
RYLD,2025-01-21,0.168
RYLD,2025-02-24,0.163
RYLD,2025-03-24,0.154
RYLD,2025-04-21,0.143
RYLD,2025-05-19,0.148
RYLD,2025-06-23,0.149
RYLD,2025-07-21,0.15
RYLD,2025-08-18,0.151
RYLD,2025-09-22,0.152
RYLD,2025-10-20,0.153
RYLD,2025-11-24,0.152
RYLD,2025-12-22,0.155
RYLD,2026-01-20,0.157
RYLD,2026-02-23,0.158
RYLD,2026-03-23,0.148
RYLD,2026-04-20,0.157
RYLD,2026-05-18,0.157
SDTY,2025-02-20,0.222
SDTY,2025-02-27,0.198
SDTY,2025-03-06,0.171
SDTY,2025-03-13,0.217
SDTY,2025-03-20,0.318
SDTY,2025-03-27,0.213
SDTY,2025-04-03,0.272
SDTY,2025-04-10,0.227
SDTY,2025-04-17,0.309
SDTY,2025-04-24,0.302
SDTY,2025-05-01,0.311
SDTY,2025-05-08,0.271
SDTY,2025-05-15,0.245
SDTY,2025-05-22,0.273
SDTY,2025-05-29,0.258
SDTY,2025-06-05,0.218
SDTY,2025-06-12,0.226
SDTY,2025-06-20,0.223
SDTY,2025-06-26,0.115
SDTY,2025-07-03,0.164
SDTY,2025-07-10,0.14
SDTY,2025-07-17,0.148
SDTY,2025-07-24,0.161
SDTY,2025-07-31,0.146
SDTY,2025-08-07,0.204
SDTY,2025-08-14,0.203
SDTY,2025-08-21,0.168
SDTY,2025-08-28,0.19
SDTY,2025-09-04,0.19
SDTY,2025-09-11,0.146
SDTY,2025-09-18,0.154
SDTY,2025-09-25,0.154
SDTY,2025-10-02,0.187
SDTY,2025-10-09,0.16
SDTY,2025-10-15,0.141
SDTY,2025-10-22,0.173
SDTY,2025-10-29,0.222
SDTY,2025-11-05,0.212
SDTY,2025-11-12,0.285
SDTY,2025-11-19,0.254
SDTY,2025-11-26,0.337
SDTY,2025-12-03,0.203
SDTY,2025-12-10,0.236
SDTY,2025-12-17,0.208
SDTY,2025-12-24,0.267
SDTY,2025-12-31,0.124
SDTY,2026-01-07,0.134
SDTY,2026-01-14,0.181
SDTY,2026-01-21,0.201
SDTY,2026-01-28,0.206
SDTY,2026-02-04,0.222
SDTY,2026-02-11,0.265
SDTY,2026-02-18,0.233
SDTY,2026-02-25,0.236
SDTY,2026-03-04,0.237
SDTY,2026-03-11,0.308
SDTY,2026-03-18,0.315
SDTY,2026-03-25,0.26
SDTY,2026-04-01,0.254
SDTY,2026-04-08,0.262
SDTY,2026-04-15,0.275
SDTY,2026-04-22,0.272
SDTY,2026-04-29,0.207
SDTY,2026-05-06,0.206
SDTY,2026-05-13,0.211
SDTY,2026-05-20,0.21
SDTY,2026-05-27,0.21
SDTY,2026-06-03,0.213
SDTY,2026-06-10,0.205
SEPI,2025-10-30,0.172
SEPI,2025-11-28,0.17
SEPI,2025-12-30,0.19
SEPI,2026-01-29,0.19
SEPI,2026-02-26,0.19
SEPI,2026-03-30,0.19
SEPI,2026-04-29,0.19
SEPI,2026-05-28,0.2
SLJY,2025-09-29,0.484
SLJY,2025-10-30,0.465
SLJY,2025-11-26,0.573
SLJY,2025-12-30,0.523
SLJY,2026-01-29,0.652
SLJY,2026-02-26,0.695
SLJY,2026-03-30,0.646
SLJY,2026-04-29,0.628
SLJY,2026-05-28,0.695
SLTY,2025-09-04,0.706
SLTY,2025-09-11,0.552
SLTY,2025-09-18,0.552
SLTY,2025-09-25,0.626
SLTY,2025-10-02,0.635
SLTY,2025-10-09,0.609
SLTY,2025-10-15,0.461
SLTY,2025-10-22,0.626
SLTY,2025-10-29,0.618
SLTY,2025-11-05,0.536
SLTY,2025-11-12,0.583
SLTY,2025-11-19,0.765
SLTY,2025-11-26,0.574
SLTY,2025-12-03,0.427
SLTY,2025-12-10,0.474
SLTY,2025-12-17,0.443
SLTY,2025-12-24,0.496
SLTY,2025-12-31,0.395
SLTY,2026-01-07,0.41
SLTY,2026-01-14,0.358
SLTY,2026-01-21,0.353
SLTY,2026-01-27,0.347
SLTY,2026-01-28,0.347
SLTY,2026-02-04,0.375
SLTY,2026-02-11,0.366
SLTY,2026-02-18,0.37
SLTY,2026-02-25,0.371
SLTY,2026-03-04,0.363
SLTY,2026-03-11,0.389
SLTY,2026-03-18,0.395
SLTY,2026-03-25,0.456
SLTY,2026-04-01,0.405
SLTY,2026-04-08,0.368
SLTY,2026-04-15,0.354
SLTY,2026-04-22,0.333
SLTY,2026-04-29,0.308
SLTY,2026-05-06,0.302
SLTY,2026-05-13,0.296
SLTY,2026-05-20,0.322
SLTY,2026-05-27,0.316
SLTY,2026-06-03,0.305
SLTY,2026-06-10,0.284
SMCY,2024-10-24,5.354
SMCY,2024-11-21,2.203
SMCY,2024-12-19,2.355
SMCY,2025-01-16,1.722
SMCY,2025-02-13,2.09
SMCY,2025-03-13,1.974
SMCY,2025-04-10,1.501
SMCY,2025-05-08,1.413
SMCY,2025-06-05,1.58
SMCY,2025-07-03,1.61
SMCY,2025-07-31,1.852
SMCY,2025-08-28,1.308
SMCY,2025-09-25,0.915
SMCY,2025-10-16,0.809
SMCY,2025-10-23,0.243
SMCY,2025-10-30,0.259
SMCY,2025-11-06,0.333
SMCY,2025-11-13,0.217
SMCY,2025-11-20,0.195
SMCY,2025-11-28,0.162
SMCY,2025-12-04,0.214
SMCY,2025-12-11,0.141
SMCY,2025-12-18,0.114
SMCY,2025-12-26,0.098
SMCY,2026-01-02,0.095
SMCY,2026-01-08,0.073
SMCY,2026-01-15,0.086
SMCY,2026-01-22,0.118
SMCY,2026-01-29,0.096
SMCY,2026-02-05,0.091
SMCY,2026-02-12,0.132
SMCY,2026-02-19,0.122
SMCY,2026-02-26,0.127
SMCY,2026-03-05,0.146
SMCY,2026-03-12,0.115
SMCY,2026-03-19,0.109
SMCY,2026-03-26,0.078
SMCY,2026-04-02,0.086
SMCY,2026-04-09,0.084
SMCY,2026-04-16,0.093
SMCY,2026-04-23,0.077
SMCY,2026-04-30,0.13
SMCY,2026-05-07,0.09
SMCY,2026-05-14,0.132
SMCY,2026-05-21,0.105
SMCY,2026-05-28,0.139
SMCY,2026-06-04,0.172
SMCY,2026-06-11,0.105
SNOY,2024-07-05,0.933
SNOY,2024-08-07,0.783
SNOY,2024-09-06,0.863
SNOY,2024-10-03,0.513
SNOY,2024-10-31,0.559
SNOY,2024-11-29,1.708
SNOY,2024-12-27,0.568
SNOY,2025-01-23,0.739
SNOY,2025-02-20,0.921
SNOY,2025-03-20,0.812
SNOY,2025-04-17,0.686
SNOY,2025-05-15,1.307
SNOY,2025-06-12,1.276
SNOY,2025-07-10,0.471
SNOY,2025-08-07,0.455
SNOY,2025-09-04,1.129
SNOY,2025-10-02,0.437
SNOY,2025-10-16,0.388
SNOY,2025-10-23,0.142
SNOY,2025-10-30,0.312
SNOY,2025-11-06,0.258
SNOY,2025-11-13,0.154
SNOY,2025-11-20,0.147
SNOY,2025-11-28,0.145
SNOY,2025-12-04,0.27
SNOY,2025-12-11,0.134
SNOY,2025-12-18,0.103
SNOY,2025-12-26,0.097
SNOY,2026-01-02,0.108
SNOY,2026-01-08,0.087
SNOY,2026-01-15,0.067
SNOY,2026-01-22,0.074
SNOY,2026-01-29,0.078
SNOY,2026-02-05,0.067
SNOY,2026-02-12,0.077
SNOY,2026-02-19,0.092
SNOY,2026-02-26,0.083
SNOY,2026-03-05,0.069
SNOY,2026-03-12,0.134
SNOY,2026-03-19,0.071
SNOY,2026-03-26,0.119
SNOY,2026-04-02,0.083
SNOY,2026-04-09,0.095
SNOY,2026-04-16,0.068
SNOY,2026-04-23,0.091
SNOY,2026-04-30,0.069
SNOY,2026-05-07,0.081
SNOY,2026-05-14,0.15
SNOY,2026-05-21,0.098
SNOY,2026-05-28,0.157
SNOY,2026-06-04,0.227
SNOY,2026-06-11,0.203
SOXY,2025-01-08,0.526
SOXY,2025-02-05,0.488
SOXY,2025-03-05,0.488
SOXY,2025-04-02,0.427
SOXY,2025-05-07,0.438
SOXY,2025-06-04,0.472
SOXY,2025-07-02,0.525
SOXY,2025-08-06,0.525
SOXY,2025-09-03,0.521
SOXY,2025-10-08,0.59
SOXY,2025-11-05,0.621
SOXY,2025-12-03,0.595
SOXY,2025-12-31,0.605
SOXY,2026-02-04,0.671
SOXY,2026-03-04,0.673
SOXY,2026-04-08,0.654
SOXY,2026-05-06,0.83
SOXY,2026-06-03,1.021
SPYI,2022-09-21,0.485
SPYI,2022-10-26,0.465
SPYI,2022-11-23,0.478
SPYI,2022-12-23,0.461
SPYI,2023-02-23,0.472
SPYI,2023-03-22,0.466
SPYI,2023-04-26,0.482
SPYI,2023-05-24,0.487
SPYI,2023-06-22,0.497
SPYI,2023-07-26,0.505
SPYI,2023-08-23,0.486
SPYI,2023-09-20,0.49
SPYI,2023-10-25,0.465
SPYI,2023-11-22,0.478
SPYI,2023-12-20,0.485
SPYI,2024-01-24,0.49
SPYI,2024-02-21,0.497
SPYI,2024-03-20,0.501
SPYI,2024-04-24,0.489
SPYI,2024-05-22,0.5
SPYI,2024-06-26,0.505
SPYI,2024-07-24,0.509
SPYI,2024-08-21,0.556
SPYI,2024-09-25,0.515
SPYI,2024-10-23,0.52
SPYI,2024-11-20,0.521
SPYI,2024-12-24,0.516
SPYI,2025-01-22,0.517
SPYI,2025-02-26,0.514
SPYI,2025-03-26,0.506
SPYI,2025-04-23,0.462
SPYI,2025-05-21,0.506
SPYI,2025-06-25,0.505
SPYI,2025-07-23,0.511
SPYI,2025-08-20,0.518
SPYI,2025-09-24,0.527
SPYI,2025-10-22,0.527
SPYI,2025-11-26,0.522
SPYI,2025-12-24,0.532
SPYI,2026-01-21,0.531
SPYI,2026-02-18,0.522
SPYI,2026-03-18,0.51
SPYI,2026-04-22,0.525
SPYI,2026-05-20,0.535
SPYI,2026-06-16,0.531
SRHR,2023-12-20,0.558
SRHR,2024-01-25,0.351
SRHR,2024-02-23,0.358
SRHR,2024-03-21,0.353
SRHR,2024-04-25,0.352
SRHR,2024-05-23,0.403
SRHR,2024-06-27,0.36
SRHR,2024-07-25,0.302
SRHR,2024-08-22,0.31
SRHR,2024-09-26,0.282
SRHR,2024-10-24,0.27
SRHR,2024-11-21,0.309
SRHR,2024-12-27,0.303
SRHR,2025-01-23,0.312
SRHR,2025-02-27,0.33
SRHR,2025-03-27,0.333
SRHR,2025-04-24,0.277
SRHR,2025-05-22,0.31
SRHR,2025-06-26,0.301
SRHR,2025-07-24,0.292
SRHR,2025-08-21,0.317
SRHR,2025-09-25,0.316
SRHR,2025-10-23,0.317
SRHR,2025-11-28,0.329
SRHR,2025-12-30,0.313
SRHR,2026-01-22,0.289
SRHR,2026-02-26,0.272
SRHR,2026-03-26,0.302
SRHR,2026-04-23,0.275
SRHR,2026-05-21,0.341
TDAQ,2025-10-21,0.381
TDAQ,2025-11-18,0.37
TDAQ,2025-12-16,0.374
TDAQ,2026-01-20,0.376
TDAQ,2026-02-17,0.357
TDAQ,2026-03-17,0.354
TDAQ,2026-04-14,0.35
TDAQ,2026-05-19,0.382
TDAQ,2026-06-16,0.395
TLTP,2024-11-27,0.252
TLTP,2024-12-30,0.239
TLTP,2025-01-30,0.237
TLTP,2025-02-27,0.243
TLTP,2025-03-28,0.237
TLTP,2025-04-29,0.233
TLTP,2025-05-29,0.225
TLTP,2025-06-27,0.228
TLTP,2025-07-30,0.224
TLTP,2025-08-28,0.225
TLTP,2025-09-29,0.227
TLTP,2025-10-30,0.233
TLTP,2025-11-26,0.228
TLTP,2025-12-30,0.223
TLTP,2026-01-29,0.222
TLTP,2026-02-26,0.225
TLTP,2026-03-30,0.242
TLTP,2026-04-29,0.241
TLTP,2026-05-28,0.236
TLTW,2022-09-02,0.556
TLTW,2022-10-04,0.644
TLTW,2022-11-02,0.621
TLTW,2022-12-02,0.487
TLTW,2022-12-23,0.517
TLTW,2023-02-02,0.464
TLTW,2023-03-02,0.309
TLTW,2023-04-04,0.648
TLTW,2023-05-02,0.531
TLTW,2023-06-02,0.351
TLTW,2023-07-05,0.538
TLTW,2023-08-02,0.197
TLTW,2023-09-05,0.332
TLTW,2023-10-03,0.288
TLTW,2023-11-02,0.4
TLTW,2023-12-04,0.577
TLTW,2023-12-22,0.746
TLTW,2024-02-02,0.212
TLTW,2024-03-04,0.302
TLTW,2024-04-02,0.235
TLTW,2024-05-02,0.247
TLTW,2024-06-04,0.247
TLTW,2024-07-02,0.277
TLTW,2024-08-02,0.22
TLTW,2024-09-04,0.28
TLTW,2024-10-02,0.208
TLTW,2024-11-04,0.252
TLTW,2024-12-03,0.331
TLTW,2024-12-20,0.593
TLTW,2025-02-04,0.388
TLTW,2025-03-04,0.259
TLTW,2025-04-02,0.258
TLTW,2025-05-02,0.375
TLTW,2025-06-03,0.419
TLTW,2025-07-02,0.314
TLTW,2025-08-04,0.231
TLTW,2025-09-03,0.218
TLTW,2025-10-02,0.145
TLTW,2025-11-04,0.378
TLTW,2025-12-02,0.188
TLTW,2025-12-23,0.187
TLTW,2026-02-03,0.174
TLTW,2026-03-03,0.204
TLTW,2026-04-02,0.211
TLTW,2026-05-04,0.121
TLTW,2026-06-02,0.217
TSII,2025-06-17,0.303
TSII,2025-06-24,0.199
TSII,2025-07-01,0.251
TSII,2025-07-08,0.288
TSII,2025-07-15,0.189
TSII,2025-07-22,0.234
TSII,2025-07-29,0.121
TSII,2025-08-05,0.158
TSII,2025-08-12,0.122
TSII,2025-08-19,0.111
TSII,2025-08-26,0.095
TSII,2025-09-03,0.089
TSII,2025-09-09,0.089
TSII,2025-09-16,0.244
TSII,2025-09-23,0.299
TSII,2025-09-30,0.395
TSII,2025-10-07,0.401
TSII,2025-10-14,0.486
TSII,2025-10-21,0.377
TSII,2025-10-28,0.361
TSII,2025-11-04,0.42
TSII,2025-11-12,0.419
TSII,2025-11-18,0.533
TSII,2025-11-25,0.365
TSII,2025-12-02,0.334
TSII,2025-12-09,0.273
TSII,2025-12-16,0.285
TSII,2025-12-23,0.257
TSII,2025-12-30,0.308
TSII,2026-01-06,0.265
TSII,2026-01-13,0.246
TSII,2026-01-21,0.216
TSII,2026-01-27,0.184
TSII,2026-02-03,0.382
TSII,2026-02-10,0.259
TSII,2026-02-18,0.278
TSII,2026-02-24,0.217
TSII,2026-03-03,0.204
TSII,2026-03-10,0.179
TSII,2026-03-17,0.219
TSII,2026-03-24,0.215
TSII,2026-03-31,0.179
TSII,2026-04-07,0.19
TSII,2026-04-14,0.198
TSII,2026-04-21,0.184
TSII,2026-04-28,0.3
TSII,2026-05-05,0.195
TSII,2026-05-12,0.177
TSII,2026-05-19,0.201
TSII,2026-05-27,0.273
TSII,2026-06-02,0.185
TSII,2026-06-09,0.197
TSII,2026-06-16,0.232
TSLY,2023-01-10,9.99
TSLY,2023-02-08,9.03
TSLY,2023-03-08,9.02
TSLY,2023-04-06,8.29
TSLY,2023-05-05,4.4
TSLY,2023-06-07,8.03
TSLY,2023-07-07,10.66
TSLY,2023-08-04,8.3
TSLY,2023-09-08,5.85
TSLY,2023-10-06,5.77
TSLY,2023-11-08,5.85
TSLY,2023-12-07,6.04
TSLY,2024-01-05,5.57
TSLY,2024-02-07,4.05
TSLY,2024-03-06,4.055
TSLY,2024-04-04,3.42
TSLY,2024-05-06,3.47
TSLY,2024-06-06,3.225
TSLY,2024-07-05,5.02
TSLY,2024-08-07,4.83
TSLY,2024-09-06,4.095
TSLY,2024-10-03,5.475
TSLY,2024-10-31,2.995
TSLY,2024-11-29,6.105
TSLY,2024-12-27,6.43
TSLY,2025-01-23,3.585
TSLY,2025-02-20,2.895
TSLY,2025-03-20,2.32
TSLY,2025-04-17,3.3
TSLY,2025-05-15,3.8
TSLY,2025-06-12,2.015
TSLY,2025-07-10,1.935
TSLY,2025-08-07,1.505
TSLY,2025-09-04,1.965
TSLY,2025-10-02,4.01
TSLY,2025-10-16,0.97
TSLY,2025-10-23,0.825
TSLY,2025-10-30,0.565
TSLY,2025-11-06,0.735
TSLY,2025-11-13,0.48
TSLY,2025-11-20,0.445
TSLY,2025-11-28,0.48
TSLY,2025-12-04,0.935
TSLY,2025-12-11,0.424
TSLY,2025-12-18,0.42
TSLY,2025-12-26,0.629
TSLY,2026-01-02,0.366
TSLY,2026-01-08,0.318
TSLY,2026-01-15,0.35
TSLY,2026-01-22,0.287
TSLY,2026-01-29,0.324
TSLY,2026-02-05,0.33
TSLY,2026-02-12,0.331
TSLY,2026-02-19,0.321
TSLY,2026-02-26,0.315
TSLY,2026-03-05,0.296
TSLY,2026-03-12,0.285
TSLY,2026-03-19,0.274
TSLY,2026-03-26,0.263
TSLY,2026-04-02,0.259
TSLY,2026-04-09,0.258
TSLY,2026-04-16,0.267
TSLY,2026-04-23,0.296
TSLY,2026-04-30,0.3
TSLY,2026-05-07,0.338
TSLY,2026-05-14,0.517
TSLY,2026-05-21,0.286
TSLY,2026-05-28,0.388
TSLY,2026-06-04,0.351
TSLY,2026-06-11,0.268
TSPY,2024-10-03,0.295
TSPY,2024-11-06,0.277
TSPY,2024-11-07,0.277
TSPY,2024-12-04,0.294
TSPY,2025-01-08,0.294
TSPY,2025-02-05,0.298
TSPY,2025-03-05,0.291
TSPY,2025-04-02,0.271
TSPY,2025-05-07,0.283
TSPY,2025-06-03,0.282
TSPY,2025-07-01,0.286
TSPY,2025-08-05,0.292
TSPY,2025-09-02,0.292
TSPY,2025-10-07,0.3
TSPY,2025-11-04,0.303
TSPY,2025-12-02,0.301
TSPY,2026-01-06,0.302
TSPY,2026-02-03,0.3
TSPY,2026-03-03,0.3
TSPY,2026-03-31,0.281
TSPY,2026-05-05,0.293
TSPY,2026-06-02,0.298
ULTI,2025-11-13,0.35
ULTI,2025-11-20,0.27
ULTI,2025-11-26,0.27
ULTI,2025-12-04,0.27
ULTI,2025-12-11,0.27
ULTI,2025-12-18,0.225
ULTI,2025-12-24,0.235
ULTI,2025-12-31,0.22
ULTI,2026-01-08,0.24
ULTI,2026-01-15,0.245
ULTI,2026-01-22,0.24
ULTI,2026-01-29,0.25
ULTI,2026-02-05,0.21
ULTI,2026-02-12,0.2
ULTI,2026-02-19,0.195
ULTI,2026-02-26,0.19
ULTI,2026-03-05,0.19
ULTI,2026-03-12,0.19
ULTI,2026-03-19,0.19
ULTI,2026-03-26,0.19
